ORIGINE_CODE;ORIGINE_NAME;X_START;Y_START;DESTINATION_CODE;DESTINATION_NAME;FORMATION;DEP_CODE;X_END;Y_END;FLUX
33550;VILLENAVE D ORNON;-0.558376489;44.77337279;33063;BORDEAUX;FCR-PACK MICRO;33;-0.573444149;44.85753608;9
33550;VILLENAVE D ORNON;-0.558376489;44.77337279;33063;BORDEAUX;FCR-REFERENCER SANS SITE;33;-0.573444149;44.85753608;2
33550;VILLENAVE D ORNON;-0.558376489;44.77337279;33063;BORDEAUX;FCR-SITE INTERNET;33;-0.573444149;44.85753608;2
33550;VILLENAVE D ORNON;-0.558376489;44.77337279;33063;BORDEAUX;FCR-SNACKING BISTRONOMIQUE;33;-0.573444149;44.85753608;1
33550;VILLENAVE D ORNON;-0.558376489;44.77337279;33063;BORDEAUX;FCR-STRATEGIE DE COMMUNICATION RESEAUX;33;-0.573444149;44.85753608;1
33550;VILLENAVE D ORNON;-0.558376489;44.77337279;33063;BORDEAUX;FCR-VISUELS PRO AVEC CANVA;33;-0.573444149;44.85753608;1
33550;VILLENAVE D ORNON;-0.558376489;44.77337279;33063;BORDEAUX;TP TECHNICIEN ELECTROMECANICIEN AUTO;33;-0.573444149;44.85753608;2
33550;VILLENAVE-D'ORNON;-0.558376489;44.77337279;33063;BORDEAUX;FCR-COUT DE REVIENT;33;-0.573444149;44.85753608;1
33550;VILLENAVE-D'ORNON;-0.558376489;44.77337279;33063;BORDEAUX;FCR-MICRO CALCULEZ VOS PRIX;33;-0.573444149;44.85753608;2
33550;VILLENAVE-D'ORNON;-0.558376489;44.77337279;33063;BORDEAUX;FCR-PACK ESSENTIEL;33;-0.573444149;44.85753608;2
33550;VILLENAVE-D'ORNON;-0.558376489;44.77337279;33063;BORDEAUX;FCR-PACK MICRO;33;-0.573444149;44.85753608;6
33552;VIRELADE;-0.395743033;44.65235323;33063;BORDEAUX;FCR-DEVELOPPER MON OFFRE COMMERCIALE;33;-0.573444149;44.85753608;1
33552;VIRELADE;-0.395743033;44.65235323;33063;BORDEAUX;FCR-REUSSIR SES PHOTOS;33;-0.573444149;44.85753608;1
33553;VIRSAC;-0.435738126;45.02588105;33063;BORDEAUX;FCR-PACK MICRO;33;-0.573444149;44.85753608;2
33554;YVRAC;-0.466297012;44.8803152;33063;BORDEAUX;FCR-PACK ESSENTIEL;33;-0.573444149;44.85753608;1
33554;YVRAC;-0.466297012;44.8803152;33063;BORDEAUX;FCR-PACK MICRO;33;-0.573444149;44.85753608;2
33555;MARCHEPRIME;-0.857102103;44.7025646;24138;COULOUNIEIX CHAMIERS;FCD24-FORMATION INITIALE TAXI;33;0.687341021;45.16475489;1
33555;MARCHEPRIME;-0.857102103;44.7025646;33063;BORDEAUX;FCD33-FACEBOOK;33;-0.573444149;44.85753608;1
33555;MARCHEPRIME;-0.857102103;44.7025646;33063;BORDEAUX;FCR-CONDITIONS GENERALES DE VENTE;33;-0.573444149;44.85753608;1
33555;MARCHEPRIME;-0.857102103;44.7025646;33063;BORDEAUX;FCR-INSTAGRAM INITIATION;33;-0.573444149;44.85753608;1
33555;MARCHEPRIME;-0.857102103;44.7025646;33063;BORDEAUX;FCR-MICRO PRIX;33;-0.573444149;44.85753608;2
33555;MARCHEPRIME;-0.857102103;44.7025646;33063;BORDEAUX;FCR-MICRO STATUT;33;-0.573444149;44.85753608;1
33555;MARCHEPRIME;-0.857102103;44.7025646;33063;BORDEAUX;FCR-OPCO MOB-REPA ELEM MAT PLASTIQ;33;-0.573444149;44.85753608;1
33555;MARCHEPRIME;-0.857102103;44.7025646;33063;BORDEAUX;FCR-PACK MICRO;33;-0.573444149;44.85753608;7
33555;MARCHEPRIME;-0.857102103;44.7025646;33063;BORDEAUX;FCR-REFERENCER SANS SITE;33;-0.573444149;44.85753608;1
33555;MARCHEPRIME;-0.857102103;44.7025646;33063;BORDEAUX;FCR-REUSSIR SES PHOTOS;33;-0.573444149;44.85753608;1
34004;AGEL;2.853520497;43.34801227;17200;LAGORD;*CAP CHOCOLATIER CONFISEUR*;34;-1.152625344;46.18680004;1
34116;GRABELS;3.793867518;43.65046359;79202;PARTHENAY;FCD79_BASES ET REGLES MENUISERIE;34;-0.233546101;46.64541226;2
34172;MONTPELLIER;3.869239375;43.61335061;33063;BORDEAUX;FCR-PACK MICRO;34;-0.573444149;44.85753608;1
36018;LE BLANC;1.100036953;46.63481957;86194;POITIERS;FCD86-EXAMEN TAXI;36;0.359471044;46.58362501;1
36044;CHATEAUROUX;1.693661201;46.80320036;16015;ANGOULEME;FCR-FORMATION MOBILITE;36;0.145169289;45.64737614;1
36044;CHATEAUROUX;1.693661201;46.80320036;86194;POITIERS;FCD86-EXAMEN TAXI;36;0.359471044;46.58362501;1
36056;CLUIS;1.743255719;46.53570841;17300;LA ROCHELLE;FCR-MISE EN CONFORMITE LUMINAIRE;36;-1.176028384;46.16222566;1
36167;PREUILLY LA VILLE;0.980495886;46.69760954;87085;LIMOGES;FCD87-FI TAXI ADMISSIBILITE;36;1.248845813;45.85442518;1
36167;PREUILLY LA VILLE;0.980495886;46.69760954;87085;LIMOGES;FCD87-FI TAXI ADMISSION;36;1.248845813;45.85442518;1
36224;TOURNON SAINT MARTIN;0.983047341;46.730145;16015;ANGOULEME;FCR-FC OBLIGATOIRE TAXI;36;0.145169289;45.64737614;1
36224;TOURNON SAINT MARTIN;0.983047341;46.730145;16015;ANGOULEME;FCR-FORMATION MOBILITE;36;0.145169289;45.64737614;1
36224;TOURNON SAINT MARTIN;0.983047341;46.730145;86194;POITIERS;FCD86-EXAMEN TAXI;36;0.359471044;46.58362501;1
36224;TOURNON SAINT MARTIN;0.983047341;46.730145;86194;POITIERS;FCR-PACK PREMIUM;36;0.359471044;46.58362501;1
37122;JOUE LES TOURS;0.654039343;47.33294828;87085;LIMOGES;FCR-MARCHE PUBLIC;37;1.248845813;45.85442518;1
37154;MONTBAZON;0.706176754;47.2847003;17415;SAINTES;FCR-HYGIENE ALIMENTAIRE;37;-0.649821107;45.74212244;1
37154;MONTBAZON;0.706176754;47.2847003;17415;SAINTES;FCR-PACK MICRO;37;-0.649821107;45.74212244;1
37196;RICHELIEU;0.315701203;47.01422222;17300;LA ROCHELLE;FCR-MISE EN CONFORMITE LUMINAIRE;37;-1.176028384;46.16222566;1
40001;AIRE SUR L ADOUR;-0.264647943;43.69911233;40192;MONT DE MARSAN;FCD40-AMBULANCIERS-PEC URGENCES SOINS;40;-0.490446927;43.89950648;11
40001;AIRE SUR L ADOUR;-0.264647943;43.69911233;40192;MONT DE MARSAN;FCR-INSTAGRAM INTERMEDIAIRE;40;-0.490446927;43.89950648;1
40001;AIRE SUR L ADOUR;-0.264647943;43.69911233;40192;MONT DE MARSAN;FCR-PACK ESSENTIEL;40;-0.490446927;43.89950648;1
40001;AIRE SUR L ADOUR;-0.264647943;43.69911233;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;1
40001;AIRE SUR L' ADOUR;-0.264647943;43.69911233;40192;MONT DE MARSAN;FCD40-AMBULANCIERS-PEC URGENCES SOINS;40;-0.490446927;43.89950648;16
40001;AIRE-SUR-L'ADOUR;-0.264647943;43.69911233;40192;MONT DE MARSAN;FCR-E COMMERCE;40;-0.490446927;43.89950648;1
40001;AIRE-SUR-L'ADOUR;-0.264647943;43.69911233;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;4
40002;AMOU;-0.744050905;43.5934039;40088;DAX;FCR-PACK MICRO;40;-1.059660703;43.7009688;1
40002;AMOU;-0.744050905;43.5934039;40192;MONT DE MARSAN;FCR-ADEA COMPTABILITE GESTION;40;-0.490446927;43.89950648;1
40004;ANGRESSE;-1.36394727;43.65815359;40088;DAX;FCD40-CHANGER DE STATUT;40;-1.059660703;43.7009688;1
40004;ANGRESSE;-1.36394727;43.65815359;40088;DAX;FCR-PACK MICRO;40;-1.059660703;43.7009688;1
40004;ANGRESSE;-1.36394727;43.65815359;40192;MONT DE MARSAN;FCR-ADEA COMPTABILITE GESTION;40;-0.490446927;43.89950648;1
40004;ANGRESSE;-1.36394727;43.65815359;40192;MONT DE MARSAN;FCR-PACK ESSENTIEL;40;-0.490446927;43.89950648;1
40005;ARBOUCAVE;-0.442071681;43.60589609;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;1
40006;ARENGOSSE;-0.787365744;44.03377974;40192;MONT DE MARSAN;CAP BOULANGER;40;-0.490446927;43.89950648;1
40011;ARSAGUE;-0.790272046;43.58197501;40088;DAX;FCR-PACK MICRO;40;-1.059660703;43.7009688;1
40012;ARTASSENX;-0.396278955;43.84544373;40192;MONT DE MARSAN;CQP ASSISTANT FLEURISTE;40;-0.490446927;43.89950648;1
40014;ARUE;-0.355283278;44.05796262;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;2
40018;AUDON;-0.824445067;43.79974352;40088;DAX;FCR-PACK MICRO;40;-1.059660703;43.7009688;1
40018;AUDON;-0.824445067;43.79974352;40192;MONT DE MARSAN;FCR-HYGIENE ALIMENTAIRE;40;-0.490446927;43.89950648;1
40018;AUDON;-0.824445067;43.79974352;40192;MONT DE MARSAN;FCR-PACK ESSENTIEL;40;-0.490446927;43.89950648;1
40019;AUREILHAN;-1.189538968;44.21213573;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;2
40021;AZUR;-1.295559434;43.79861562;40088;DAX;FCR-PACK MICRO;40;-1.059660703;43.7009688;2
40021;AZUR;-1.295559434;43.79861562;40192;MONT DE MARSAN;FCR-PROSPECTER CLIENTELE-DIGITAL;40;-0.490446927;43.89950648;1
40026;BAS MAUCO;-0.55618783;43.79394297;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;1
40031;BEGAAR;-0.855524702;43.82928387;40088;DAX;FCR-PACK MICRO;40;-1.059660703;43.7009688;1
40031;BEGAAR;-0.855524702;43.82928387;40088;DAX;FCR-PACK PREMIUM;40;-1.059660703;43.7009688;1
40031;BEGAAR;-0.855524702;43.82928387;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;1
40034;BELUS;-1.116888405;43.5931287;40088;DAX;FCR-PACK MICRO;40;-1.059660703;43.7009688;2
40035;BENESSE LES DAX;-1.038282013;43.64378971;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;1
40036;BENESSE MAREMNE;-1.364708923;43.63433642;17300;LA ROCHELLE;FCR-MISE EN CONFORMITE LUMINAIRE;40;-1.176028384;46.16222566;1
40036;BENESSE MAREMNE;-1.364708923;43.63433642;40088;DAX;FCD40-CHANGER DE STATUT;40;-1.059660703;43.7009688;1
40036;BENESSE MAREMNE;-1.364708923;43.63433642;40088;DAX;FCR-PACK MICRO;40;-1.059660703;43.7009688;1
40036;BENESSE MAREMNE;-1.364708923;43.63433642;40088;DAX;FCR-PACK PREMIUM;40;-1.059660703;43.7009688;1
40036;BENESSE MAREMNE;-1.364708923;43.63433642;40192;MONT DE MARSAN;FCD40-CHANGER DE STATUT;40;-0.490446927;43.89950648;1
40036;BENESSE MAREMNE;-1.364708923;43.63433642;40192;MONT DE MARSAN;FCD40-PRIX-MODULE BÂTIMENT;40;-0.490446927;43.89950648;1
40036;BENESSE MAREMNE;-1.364708923;43.63433642;40192;MONT DE MARSAN;FCR-COUT DE REVIENT;40;-0.490446927;43.89950648;1
40036;BÉNESSE-MAREMNE;-1.364708923;43.63433642;40088;DAX;FCR-PACK MICRO;40;-1.059660703;43.7009688;2
40037;BENQUET;-0.507107509;43.8215493;40192;MONT DE MARSAN;FCR-CGV-A DISTANCE;40;-0.490446927;43.89950648;1
40037;BENQUET;-0.507107509;43.8215493;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;1
40040;BEYLONGUE;-0.827795222;43.92065833;40088;DAX;FCR-PACK MICRO;40;-1.059660703;43.7009688;1
40040;BEYLONGUE;-0.827795222;43.92065833;40192;MONT DE MARSAN;FCR-HYGIENE ALIMENTAIRE;40;-0.490446927;43.89950648;1
40041;BEYRIES;-0.640556255;43.56391867;40192;MONT DE MARSAN;FCR-CGV-A DISTANCE;40;-0.490446927;43.89950648;1
40043;BIAS;-1.229073253;44.1351605;40192;MONT DE MARSAN;FCR-PACK ESSENTIEL;40;-0.490446927;43.89950648;1
40043;BIAS;-1.229073253;44.1351605;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;3
40043;BIAS;-1.229073253;44.1351605;40192;MONT DE MARSAN;FCR-PROSPECTER CLIENTELE-DIGITAL;40;-0.490446927;43.89950648;1
40044;BIAUDOS;-1.312478898;43.54575712;40088;DAX;FCR-FACEBOOK PERFECTIONNEMENT;40;-1.059660703;43.7009688;1
40044;BIAUDOS;-1.312478898;43.54575712;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;1
40046;BISCARROSSE;-1.177170467;44.40898016;33063;BORDEAUX;FCR-FOIRES SALONS ET MARCHES;40;-0.573444149;44.85753608;1
40046;BISCARROSSE;-1.177170467;44.40898016;40088;DAX;FCR-PACK PREMIUM;40;-1.059660703;43.7009688;1
40046;BISCARROSSE;-1.177170467;44.40898016;40192;MONT DE MARSAN;FCD40-CHANGER DE STATUT;40;-0.490446927;43.89950648;1
40046;BISCARROSSE;-1.177170467;44.40898016;40192;MONT DE MARSAN;FCR-FACEBOOK PERFECTIONNEMENT;40;-0.490446927;43.89950648;3
40046;BISCARROSSE;-1.177170467;44.40898016;40192;MONT DE MARSAN;FCR-HYGIENE ALIMENTAIRE;40;-0.490446927;43.89950648;2
40046;BISCARROSSE;-1.177170467;44.40898016;40192;MONT DE MARSAN;FCR-INSTAGRAM INTERMEDIAIRE;40;-0.490446927;43.89950648;2
40046;BISCARROSSE;-1.177170467;44.40898016;40192;MONT DE MARSAN;FCR-PACK ESSENTIEL;40;-0.490446927;43.89950648;1
40046;BISCARROSSE;-1.177170467;44.40898016;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;26
40049;BORDÈRES-ET-LAMENSANS;-0.360874071;43.77783685;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;1
40051;BOUGUE;-0.398170309;43.9030344;40192;MONT DE MARSAN;FCR-PACK ESSENTIEL;40;-0.490446927;43.89950648;1
40051;BOUGUE;-0.398170309;43.9030344;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;1
40053;BOURRIOT BERGONCE;-0.213379755;44.15074633;40192;MONT DE MARSAN;FCD40-PRIX-MODULE BÂTIMENT;40;-0.490446927;43.89950648;1
40054;BRASSEMPOUY;-0.701995062;43.63157126;40088;DAX;FCR-PACK MICRO;40;-1.059660703;43.7009688;1
40055;BRETAGNE DE MARSAN;-0.465456037;43.83715463;40192;MONT DE MARSAN;FCR-PACK GESTION;40;-0.490446927;43.89950648;1
40055;BRETAGNE-DE-MARSAN;-0.465456037;43.83715463;40192;MONT DE MARSAN;FCR-PACK GESTION;40;-0.490446927;43.89950648;1
40059;CAGNOTTE;-1.076898431;43.60480075;40088;DAX;FCR-PACK MICRO;40;-1.059660703;43.7009688;2
40059;CAGNOTTE;-1.076898431;43.60480075;40192;MONT DE MARSAN;FCR-PACK ESSENTIEL;40;-0.490446927;43.89950648;1
40061;CAMPAGNE;-0.639512619;43.86192334;40192;MONT DE MARSAN;FCR-MICRO SEUIL CA ET STATUT;40;-0.490446927;43.89950648;1
40061;CAMPAGNE;-0.639512619;43.86192334;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;2
40062;CAMPET ET LAMOLERE;-0.589686623;43.91529198;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;1
40062;CAMPET LAMOLÈRE;-0.589686623;43.91529198;40192;MONT DE MARSAN;*CAP BOUCHER*;40;-0.490446927;43.89950648;1
40063;CANDRESSE;-0.978721574;43.71083474;40088;DAX;FCR-PACK MICRO;40;-1.059660703;43.7009688;1
40063;CANDRESSE;-0.978721574;43.71083474;40192;MONT DE MARSAN;CAP BOULANGER;40;-0.490446927;43.89950648;1
40065;CAPBRETON;-1.428670164;43.6323443;40088;DAX;FCR-PACK COMMERCIAL;40;-1.059660703;43.7009688;1
40065;CAPBRETON;-1.428670164;43.6323443;40088;DAX;FCR-PACK MICRO;40;-1.059660703;43.7009688;6
40065;CAPBRETON;-1.428670164;43.6323443;40088;DAX;FCR-PACK PREMIUM;40;-1.059660703;43.7009688;2
40065;CAPBRETON;-1.428670164;43.6323443;40192;MONT DE MARSAN;FCD40-CHANGER DE STATUT;40;-0.490446927;43.89950648;1
40065;CAPBRETON;-1.428670164;43.6323443;40192;MONT DE MARSAN;FCR-COMPTABILITE;40;-0.490446927;43.89950648;1
40065;CAPBRETON;-1.428670164;43.6323443;40192;MONT DE MARSAN;FCR-COUT DE REVIENT;40;-0.490446927;43.89950648;1
40065;CAPBRETON;-1.428670164;43.6323443;40192;MONT DE MARSAN;FCR-HYGIENE ALIMENTAIRE;40;-0.490446927;43.89950648;1
40065;CAPBRETON;-1.428670164;43.6323443;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;3
40065;CAPBRETON;-1.428670164;43.6323443;40192;MONT DE MARSAN;FCR-PROSPECTER CLIENTELE-DIGITAL;40;-0.490446927;43.89950648;1
40065;CAPBRETON;-1.428670164;43.6323443;64102;BAYONNE;FCR-HYGIENE ALIMENTAIRE;40;-1.46598027;43.49232792;1
40065;CAPBRETON;-1.428670164;43.6323443;64445;PAU;FCR-HYGIENE ALIMENTAIRE;40;-0.350130338;43.32004752;2
40066;CARCARES SAINTE CROIX;-0.75586525;43.85489986;40192;MONT DE MARSAN;FCD40-PRIX-MODULE BÂTIMENT;40;-0.490446927;43.89950648;1
40067;CARCEN PONSON;-0.81857242;43.87173208;40192;MONT DE MARSAN;FCR-MAITRE APPRENTISSAGE-DIGITAL;40;-0.490446927;43.89950648;1
40068;CASSEN;-0.865495112;43.75977832;40088;DAX;FCR-PACK ESSENTIEL;40;-1.059660703;43.7009688;1
40068;CASSEN;-0.865495112;43.75977832;40192;MONT DE MARSAN;FCD40-PRIX-MODULE BÂTIMENT;40;-0.490446927;43.89950648;1
40072;CASTELNAU-TURSAN;-0.404169521;43.65513951;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;1
40074;CASTEL SARRAZIN;-0.787223819;43.61819297;40192;MONT DE MARSAN;FCD40-CHANGER DE STATUT;40;-0.490446927;43.89950648;1
40075;CASTETS;-1.144973254;43.87405856;33063;BORDEAUX;FCR-FOIRES SALONS ET MARCHES;40;-0.573444149;44.85753608;1
40075;CASTETS;-1.144973254;43.87405856;40088;DAX;FCR-PACK MICRO;40;-1.059660703;43.7009688;1
40075;CASTETS;-1.144973254;43.87405856;40088;DAX;FCR-PACK PREMIUM;40;-1.059660703;43.7009688;1
40075;CASTETS;-1.144973254;43.87405856;40088;DAX;FCR-SITE INTERNET;40;-1.059660703;43.7009688;1
40075;CASTETS;-1.144973254;43.87405856;40192;MONT DE MARSAN;FCD40-CHANGER DE STATUT;40;-0.490446927;43.89950648;1
40075;CASTETS;-1.144973254;43.87405856;40192;MONT DE MARSAN;FCD40-ETUDE DE MARCHE-SG;40;-0.490446927;43.89950648;1
40075;CASTETS;-1.144973254;43.87405856;40192;MONT DE MARSAN;FCR-COMPTABILITE;40;-0.490446927;43.89950648;1
40075;CASTETS;-1.144973254;43.87405856;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;1
40080;CAZERES SUR L ADOUR;-0.284446457;43.76495497;40192;MONT DE MARSAN;FCR-PACK ESSENTIEL;40;-0.490446927;43.89950648;1
40080;CAZERES SUR L ADOUR;-0.284446457;43.76495497;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;3
40080;CAZÈRES-SUR-L'ADOUR;-0.284446457;43.76495497;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;1
40084;CLERMONT;-0.910622046;43.64892835;40088;DAX;FCR-PACK PREMIUM;40;-1.059660703;43.7009688;1
40086;COUDURES;-0.504625;43.68795883;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;1
40087;CREON D ARMAGNAC;-0.082463745;43.99542761;33063;BORDEAUX;FCR-COMMUNICATION RESEAUX SOCIAUX-DIST;40;-0.573444149;44.85753608;1
40088;DAX;-1.059660703;43.7009688;24138;COULOUNIEIX CHAMIERS;FCR-PACK PREMIUM;40;0.687341021;45.16475489;1
40088;DAX;-1.059660703;43.7009688;33063;BORDEAUX;TP TECHNICIEN ELECTROMECANICIEN AUTO;40;-0.573444149;44.85753608;1
40088;DAX;-1.059660703;43.7009688;40088;DAX;FCR-PACK COMMERCIAL;40;-1.059660703;43.7009688;1
40088;DAX;-1.059660703;43.7009688;40088;DAX;FCR-PACK GESTION;40;-1.059660703;43.7009688;1
40088;DAX;-1.059660703;43.7009688;40088;DAX;FCR-PACK MICRO;40;-1.059660703;43.7009688;34
40088;DAX;-1.059660703;43.7009688;40088;DAX;FCR-PACK PREMIUM;40;-1.059660703;43.7009688;2
40088;DAX;-1.059660703;43.7009688;40088;DAX;FCR-SITE INTERNET;40;-1.059660703;43.7009688;1
40088;DAX;-1.059660703;43.7009688;40192;MONT DE MARSAN;CQP ASSISTANT FLEURISTE;40;-0.490446927;43.89950648;1
40088;DAX;-1.059660703;43.7009688;40192;MONT DE MARSAN;FCD40-AMBULANCIERS-PEC URGENCES SOINS;40;-0.490446927;43.89950648;44
40088;DAX;-1.059660703;43.7009688;40192;MONT DE MARSAN;FCD40-CHANGER DE STATUT;40;-0.490446927;43.89950648;2
40088;DAX;-1.059660703;43.7009688;40192;MONT DE MARSAN;FCD40-ETUDE DE MARCHE-SG;40;-0.490446927;43.89950648;1
40088;DAX;-1.059660703;43.7009688;40192;MONT DE MARSAN;FCD40-PRIX-MODULE BÂTIMENT;40;-0.490446927;43.89950648;1
40088;DAX;-1.059660703;43.7009688;40192;MONT DE MARSAN;FCR-EXCEL INITIATION;40;-0.490446927;43.89950648;1
40088;DAX;-1.059660703;43.7009688;40192;MONT DE MARSAN;FCR-HYGIENE ALIMENTAIRE;40;-0.490446927;43.89950648;3
40088;DAX;-1.059660703;43.7009688;40192;MONT DE MARSAN;FCR-MICRO SEUIL CA ET STATUT;40;-0.490446927;43.89950648;4
40088;DAX;-1.059660703;43.7009688;40192;MONT DE MARSAN;FCR-PACK ESSENTIEL;40;-0.490446927;43.89950648;4
40088;DAX;-1.059660703;43.7009688;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;5
40088;DAX;-1.059660703;43.7009688;64102;BAYONNE;CAP BOULANGER;40;-1.46598027;43.49232792;1
40089;DOAZIT;-0.646200416;43.69251534;40192;MONT DE MARSAN;FCR-E COMMERCE;40;-0.490446927;43.89950648;1
40089;DOAZIT;-0.646200416;43.69251534;40192;MONT DE MARSAN;FCR-INSTAGRAM INTERMEDIAIRE;40;-0.490446927;43.89950648;1
40089;DOAZIT;-0.646200416;43.69251534;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;1
40090;DONZACQ;-0.806739501;43.65913267;40088;DAX;FCR-PACK MICRO;40;-1.059660703;43.7009688;2
40091;DUHOR BACHEN;-0.321260996;43.71740758;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;1
40094;ESCOURCE;-1.040494521;44.16587429;40192;MONT DE MARSAN;FCR-HYGIENE ALIMENTAIRE;40;-0.490446927;43.89950648;1
40095;ESTIBEAUX;-0.91005633;43.60866692;40088;DAX;FCR-PACK GESTION;40;-1.059660703;43.7009688;1
40095;ESTIBEAUX;-0.91005633;43.60866692;40192;MONT DE MARSAN;FCD40-CHANGER DE STATUT;40;-0.490446927;43.89950648;1
40096;ESTIGARDE;-0.1159579;44.03690391;64102;BAYONNE;TP TECHNICIEN ELECTROMECANICIEN AUTO;40;-1.46598027;43.49232792;1
40098;EYRES-MONCUBE;-0.552175521;43.71510223;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;1
40101;GAAS;-1.040838186;43.61037666;40088;DAX;FCR-PACK ESSENTIEL;40;-1.059660703;43.7009688;1
40102;GABARRET;-0.004083092;43.98656928;40192;MONT DE MARSAN;FCD40-AMBULANCIERS-PEC URGENCES SOINS;40;-0.490446927;43.89950648;2
40102;GABARRET;-0.004083092;43.98656928;40192;MONT DE MARSAN;FCR-ADEA2-COMPTABILITE;40;-0.490446927;43.89950648;1
40102;GABARRET;-0.004083092;43.98656928;40192;MONT DE MARSAN;FCR-HYGIENE ALIMENTAIRE;40;-0.490446927;43.89950648;1
40102;GABARRET;-0.004083092;43.98656928;47001;AGEN;FCR-PACK MICRO;40;0.625833024;44.20286723;1
40103;GAILLERES;-0.373721877;43.93774118;40192;MONT DE MARSAN;FCR-PACK ESSENTIEL;40;-0.490446927;43.89950648;1
40104;GAMARDE LES BAINS;-0.87241611;43.7279614;40088;DAX;FCR-PACK MICRO;40;-1.059660703;43.7009688;2
40104;GAMARDE-LES-BAINS;-0.87241611;43.7279614;40088;DAX;FCR-PACK MICRO;40;-1.059660703;43.7009688;1
40105;GAREIN;-0.649685791;44.04888297;40192;MONT DE MARSAN;FCR-PACK PREMIUM;40;-0.490446927;43.89950648;1
40108;GASTES;-1.194685185;44.32079759;40192;MONT DE MARSAN;BP COIFFURE;40;-0.490446927;43.89950648;1
40108;GASTES;-1.194685185;44.32079759;40192;MONT DE MARSAN;CAP METIERS DE LA COIFFURE;40;-0.490446927;43.89950648;2
40109;GAUJACQ;-0.741328334;43.63868384;40192;MONT DE MARSAN;FCR-PACK ESSENTIEL;40;-0.490446927;43.89950648;2
40111;GELOUX;-0.640267589;43.9802372;33063;BORDEAUX;FCR-COMMUNICATION RESEAUX SOCIAUX-DIST;40;-0.573444149;44.85753608;1
40111;GELOUX;-0.640267589;43.9802372;40192;MONT DE MARSAN;CAP TAPISSIER D'AMEUBLEMENT EN SIEGE;40;-0.490446927;43.89950648;1
40115;GOUSSE;-0.909583731;43.77461496;40192;MONT DE MARSAN;FCD40-CHANGER DE STATUT;40;-0.490446927;43.89950648;1
40116;GOUTS;-0.778009821;43.77838398;40192;MONT DE MARSAN;CAP FLEURISTE;40;-0.490446927;43.89950648;1
40117;GRENADE SUR ADOUR;-0.423043478;43.79233428;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;1
40117;GRENADE SUR L ADOUR;-0.423043478;43.79233428;40192;MONT DE MARSAN;CAP FLEURISTE;40;-0.490446927;43.89950648;1
40117;GRENADE SUR L ADOUR;-0.423043478;43.79233428;40192;MONT DE MARSAN;FCR-PACK ESSENTIEL;40;-0.490446927;43.89950648;2
40117;GRENADE-SUR-L'ADOUR;-0.423043478;43.79233428;40192;MONT DE MARSAN;FCR-PACK MICRO;40;-0.490446927;43.89950648;1
40118;HABAS;-0.932931048;43.56115665;40088;DAX;FCR-INSTAGRAM INITIATION;40;-1.059660703;43.7009688;1
40118;HABAS;-0.932931048;43.56115665;40088;DAX;FCR-PACK COMMERCIAL;40;-1.059660703;43.7009688;1
40118;HABAS;-0.932931048;43.56115665;40088;DAX;FCR-PACK GESTION;40;-1.059660703;43.7009688;1
40118;HABAS;-0.932931048;43.56115665;40088;DAX;FCR-PACK MICRO;40;-1.059660703;43.7009688;4
40118;HABAS;-0.932931048;43.56115665;64102;BAYONNE;TP TECHNICIEN ELECTROMECANICIEN AUTO;40;-1.46598027;43.49232792;1
